"Metabolite"	"Number_of_IVs_T2DM"	"Number_of_Proxies_T2DM"	"Simple_Median_Estimate_T2DM"	"Simple_Median_SE_T2DM"	"Simple_Median_Pval_T2DM"	"Weighted_Median_Estimate_T2DM"	"Weighted_Median_SE_T2DM"	"Weighted_Median_Pval_T2DM"	"Random_IVW_Estimate_T2DM"	"Random_IVW_SE_T2DM"	"Random_IVW_Pval_T2DM"	"Random_IVW_RSE_T2DM"	"Random_IVW_HetStat_T2DM"	"Random_IVW_FStat_T2DM"	"Fixed_IVW_Estimate_T2DM"	"Fixed_IVW_SE_T2DM"	"Fixed_IVW_Pval_T2DM"	"Fixed_IVW_RSE_T2DM"	"Fixed_IVW_HetStat_T2DM"	"Fixed_IVW_FStat_T2DM"	"Egger_Estimate_T2DM"	"Egger_SE_T2DM"	"Egger_Pval_T2DM"	"Egger_Intercept_T2DM"	"Egger_Intercept_SE_T2DM"	"Egger_Intercept_Pval_T2DM"	"Egger_RSE_T2DM"	"Egger_HetStat_T2DM"	"Egger_Isq_T2DM"	"Number_of_IVs_FG"	"Number_of_Proxies_FG"	"Simple_Median_Estimate_FG"	"Simple_Median_SE_FG"	"Simple_Median_Pval_FG"	"Weighted_Median_Estimate_FG"	"Weighted_Median_SE_FG"	"Weighted_Median_Pval_FG"	"Random_IVW_Estimate_FG"	"Random_IVW_SE_FG"	"Random_IVW_Pval_FG"	"Random_IVW_RSE_FG"	"Random_IVW_HetStat_FG"	"Random_IVW_FStat_FG"	"Fixed_IVW_Estimate_FG"	"Fixed_IVW_SE_FG"	"Fixed_IVW_Pval_FG"	"Fixed_IVW_RSE_FG"	"Fixed_IVW_HetStat_FG"	"Fixed_IVW_FStat_FG"	"Egger_Estimate_FG"	"Egger_SE_FG"	"Egger_Pval_FG"	"Egger_Intercept_FG"	"Egger_Intercept_SE_FG"	"Egger_Intercept_Pval_FG"	"Egger_RSE_FG"	"Egger_HetStat_FG"	"Egger_Isq_FG"	"Number_of_IVs_HBA1C"	"Number_of_Proxies_HBA1C"	"Simple_Median_Estimate_HBA1C"	"Simple_Median_SE_HBA1C"	"Simple_Median_Pval_HBA1C"	"Weighted_Median_Estimate_HBA1C"	"Weighted_Median_SE_HBA1C"	"Weighted_Median_Pval_HBA1C"	"Random_IVW_Estimate_HBA1C"	"Random_IVW_SE_HBA1C"	"Random_IVW_Pval_HBA1C"	"Random_IVW_RSE_HBA1C"	"Random_IVW_HetStat_HBA1C"	"Random_IVW_FStat_HBA1C"	"Fixed_IVW_Estimate_HBA1C"	"Fixed_IVW_SE_HBA1C"	"Fixed_IVW_Pval_HBA1C"	"Fixed_IVW_RSE_HBA1C"	"Fixed_IVW_HetStat_HBA1C"	"Fixed_IVW_FStat_HBA1C"	"Egger_Estimate_HBA1C"	"Egger_SE_HBA1C"	"Egger_Pval_HBA1C"	"Egger_Intercept_HBA1C"	"Egger_Intercept_SE_HBA1C"	"Egger_Intercept_Pval_HBA1C"	"Egger_RSE_HBA1C"	"Egger_HetStat_HBA1C"	"Egger_Isq_HBA1C"
"1-(1-enyl-oleoyl)-GPC (P-18_1)*"	2	0	NA	NA	NA	NA	NA	NA	0.154363243823902	0.107805101559876	0.152180091912897	3.61025595572111	13.0339480658198	70.4259935495826	0.154363243823902	0.0298607918336203	2.34810296904461e-07	3.61025595572111	13.0339480658198	70.4259935495826	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.115351902650549	0.0539342881369801	0.0324560051251255	3.74702347380884	14.0401849132745	70.4259935495826	0.115351902650549	0.0143939018567599	1.11088608482891e-15	3.74702347380884	14.0401849132745	70.4259935495826	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.0712916811381823	0.0286963679446943	0.0129789959855833	2.56619588532817	6.58536132187521	70.4259935495826	0.0712916811381823	0.0111824541956292	1.82585871333268e-10	2.56619588532817	6.58536132187521	70.4259935495826	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16_0_20_4)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0516964796288034	0.0397665227913872	0.193600969171221	NA	NA	83.9704726622425	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0586556211172961	0.0178949352561242	0.00104627729200534	NA	NA	83.9704726622425	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0129241199072008	0.0139182829769855	0.353111234506006	NA	NA	83.9704726622425	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16_0_20_4)*"	3	0	0.117688383748411	0.0190595310792702	6.62562702339456e-10	0.107088607117616	0.0168725937324662	2.19701743673375e-10	0.130464761021999	0.0745029542882665	0.0799225889057849	4.85445947955859	47.1315536773525	187.600788537582	0.130464761021999	0.015347322313017	1.88262795212413e-17	4.85445947955859	47.1315536773525	187.600788537582	-0.149785503142675	0.236235497543363	0.526047125821037	0.0502312803874283	0.0406418570483923	0.21647735860718	4.31821433787018	18.6469750677876	0.978368163782329	3	0	-0.00900961370830745	0.0202780057621273	0.656822287903586	0.0567361327191495	0.0084115342423246	1.52985148303572e-11	0.0575293045008877	0.0268126803543948	0.0319048532378138	3.81010895861856	29.0338605530909	187.600788537582	0.0575293045008877	0.00703724766026543	2.9593392164606e-16	3.81010895861856	29.0338605530909	187.600788537582	0.169300559038178	0.0891740574336018	0.057624918747458	-0.0208043724137604	0.0160295418054434	0.194329630757335	3.28868246065699	10.8154323270329	0.984699058168295	3	0	0.0398621944954296	0.00674138780100188	3.3582069034629e-09	0.0366591764981399	0.00588619317208263	4.72444777656285e-10	0.037607310811334	0.00839432375055273	7.46121996509688e-06	1.58728137188475	5.03892430706467	187.600788537582	0.037607310811334	0.00528849131555374	1.15071183142486e-12	1.58728137188475	5.03892430706467	187.600788537582	0.0223621799909238	0.0406679940411052	0.582407359680919	0.00279301688323969	0.00716975732477268	0.69686541973015	2.09165079686091	4.37500305600886	0.982149309874284
"1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16_0_22_6)*"	3	0	-0.0770706147057373	0.0373068303122097	0.0388418874828244	-0.0902148015883776	0.0259147789728518	0.00049915297741992	-0.0776255144901428	0.0286274462721927	0.00669640594285285	1.2789137647259	3.27124083521073	88.2895821988539	-0.0776255144901428	0.0223841880991313	0.00052459576184154	1.2789137647259	3.27124083521073	88.2895821988539	-0.127414546469747	0.157827713002355	0.419492810900755	0.00533349229050971	0.0163960682450021	0.744960894615501	1.71994745918123	2.95821926234396	0.90121088693905	3	0	0.0110588230647553	0.0149587265637473	0.459731484260192	0.0183212378241315	0.0134851188594876	0.174265020808123	0.00983403265636691	0.0359197493416204	0.784255327177763	3.23404557879211	20.9181016114096	88.2895821988539	0.00983403265636691	0.0111067542081569	0.375935472332425	3.23404557879211	20.9181016114096	88.2895821988539	0.146040740648453	0.141934682625195	0.303512941796795	-0.0142451168200335	0.014357108963298	0.321100199890352	3.24668361111003	10.5409544706505	0.853616109965916	3	0	-0.00710924339877128	0.0100759833953011	0.480459796968086	-0.00644372654781038	0.00892977299357382	0.470540276925301	-0.00779272042289173	0.00822670513115119	0.343513013362146	0.454637153080879	0.413389881922973	88.2895821988539	-0.00779272042289173	0.00822670513115119	0.343513013362146	0.454637153080879	0.413389881922973	88.2895821988539	0.00853439776326741	0.0331846312328375	0.797040420316493	-0.00172459896273493	0.00339580273783556	0.611550168450466	0.39429193865347	0.155466132887111	0.873700302552721
"1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16_0_22_6)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0105437649637592	0.0431335839426511	0.806886623851806	NA	NA	73.2658288605611	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0661381620453984	0.0210875299275183	0.00171056964243568	NA	NA	73.2658288605611	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00287557226284341	0.0153363854018315	0.851268623688206	NA	NA	73.2658288605611	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16_0_18_2)*"	4	0	-0.152955706861965	0.0359033842031033	2.04241271847309e-05	-0.0653644635807532	0.0402859502109491	0.104693628103885	-0.135483873816676	0.0633218466899336	0.0323865310058424	2.69375123375909	21.7688871281358	59.8027940495088	-0.135483873816676	0.0235069392809406	8.23534102389044e-09	2.69375123375909	21.7688871281358	59.8027940495088	0.13321750531762	0.267235026445143	0.618129442036854	-0.0230372528377884	0.0222740729280314	0.301013158830349	2.66299363243408	14.183070172769	0.744116262722485	4	0	-0.0449720569067001	0.0137109346108712	0.00103801950823247	-0.0479699301296946	0.0137278959915039	0.00047523614269615	-0.0503980987366828	0.0155117659198198	0.00115801734176165	1.47625031403787	6.53794496909072	59.8027940495088	-0.0503980987366828	0.0105075445351755	1.61564629428043e-06	1.47625031403787	6.53794496909072	59.8027940495088	-0.0753564277721227	0.0794338723023953	0.342789141859959	0.00213465774505975	0.00660664066789243	0.746613532963699	1.76261157127628	6.21359910239407	0.732596329410681	4	0	0.00509420416033256	0.0115198202634729	0.658335715233662	-0.00377869527834742	0.0108416707082711	0.727438878160174	0.0153388009831461	0.030414251142806	0.614029921922359	3.74449091065533	42.0636365399412	59.8027940495088	0.0153388009831461	0.00812239951130852	0.0589646457090472	3.74449091065533	42.0636365399412	59.8027940495088	-0.121396878551258	0.125494461329939	0.333369847383796	0.0116598337842821	0.0104075898676346	0.262577311601208	3.59476143725302	25.8446195815228	0.719827524806325
"1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16_0_18_2)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0613457261715829	0.0300468862881222	0.0411846073972877	NA	NA	150.596268060426	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00876367516736898	0.0156494199417303	0.575479437698054	NA	NA	150.596268060426	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0194052807277456	0.0112675823580458	0.0850292707808799	NA	NA	150.596268060426	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-myristoyl-GPC (P-16_0_14_0)*"	3	0	-0.0607665619318801	0.0307590953872905	0.0482041778194533	-0.0663357499126289	0.0202425751077214	0.00104901110994591	-0.0105572605462778	0.0863058707157616	0.902642597826858	5.10335276995958	52.0884189893082	151.897711612846	-0.0105572605462778	0.0169116019617129	0.532455920434283	5.10335276995958	52.0884189893082	151.897711612846	-0.224751271443104	0.30526943958813	0.46158525278296	0.0306230123542235	0.0413304954432356	0.458735761745597	5.79893210658162	33.6276135767431	0.960301131815937	3	0	0.00798027446398358	0.0101005127537669	0.429477502344738	0.0142907317709589	0.00975913180862461	0.143099822269316	0.0274415716534622	0.0487171887443222	0.573242088486132	6.081371025048	73.9661470885868	151.897711612846	0.0274415716534622	0.00801088908137087	0.00061359248798812	6.081371025048	73.9661470885868	151.897711612846	-0.023238637646339	0.208054062423623	0.911065094761662	0.00706296036211237	0.0274634912528319	0.797042642252536	8.32931805655973	69.377539287332	0.949938112880743	3	0	-0.00532018297598906	0.00806804401587783	0.50962981125869	-0.00139067201569824	0.00725649235481122	0.848020124818576	0.0117947845467122	0.0285474937809423	0.679486774259872	4.74321698130864	44.9962146635493	151.897711612846	0.0117947845467122	0.00601859326559126	0.0500280025050855	4.74321698130864	44.9962146635493	151.897711612846	-0.0451306778868665	0.110351664037389	0.682560627475556	0.00807301257007186	0.014820105658652	0.585936610146445	5.89063870836617	34.6996243925019	0.957409287426287
"1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16_0_18_1)*"	6	0	-0.0641494434893991	0.029351229179823	0.028846387035076	-0.0677771634743277	0.0305330404026686	0.0264325240067425	-0.0883600970570527	0.0460970334775377	0.0552597518577426	2.24022194462889	25.0929718059841	53.9794722677889	-0.0883600970570527	0.0205769939840376	1.75386996923328e-05	2.24022194462889	25.0929718059841	53.9794722677889	0.00035494753173142	0.272671349680621	0.998961361082448	-0.00785016203661641	0.0237047731111288	0.740520784767067	2.47099919380055	24.4233480630519	0.632486432202124	6	0	-0.0252071308195271	0.0154149979996452	0.101999976300791	-0.0494589043053964	0.014053846949219	0.00043277990237874	-0.0315414441165625	0.0194294616556391	0.10450770641987	2.01416562092419	20.2843157425646	53.9794722677889	-0.0315414441165625	0.00964640715430543	0.00107638456946399	2.01416562092419	20.2843157425646	53.9794722677889	0.00941420481804964	0.112807535583689	0.933490800927932	-0.00366098033898859	0.00990131057728588	0.711570974278758	2.21438174162448	19.6139459905595	0.724974946728673	6	0	0.0217298993809658	0.0122508248015063	0.0761045269305798	0.0143267397797899	0.0118873308336488	0.228121925192617	0.0168429885226575	0.0155117832018099	0.277559090098712	2.11538567674089	22.3742828068027	53.9794722677889	0.0168429885226575	0.00733283928900776	0.021622996903761	2.11538567674089	22.3742828068027	53.9794722677889	0.0156068440154756	0.0918058969733677	0.865011494153683	0.00011024825751191	0.00804049498556074	0.989060048369661	2.36501750608704	22.3732312163926	0.664219012916077
"1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16_0_18_1)*"	2	1	NA	NA	NA	NA	NA	NA	0.0725866288905222	0.0687919939683976	0.291351699176986	2.23093448620907	4.97706868175693	66.8700080338094	0.0725866288905222	0.0308355061045709	0.0185728581566199	2.23093448620907	4.97706868175693	66.8700080338094	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	NA	0.00144598035943695	0.0182346138076331	0.936795075650715	0.405885716054299	0.164743214496911	66.8700080338094	0.00144598035943695	0.0182346138076331	0.936795075650715	0.405885716054299	0.164743214496911	66.8700080338094	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	NA	-0.0198655134883435	0.0133113001542296	0.135599646320434	0.260797118664878	0.0680151371039026	66.8700080338094	-0.0198655134883435	0.0133113001542296	0.135599646320434	0.260797118664878	0.0680151371039026	66.8700080338094	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16_0_16_1)*"	5	0	-0.0832383388636475	0.0383539999667107	0.0299867860751309	-0.0635945777881834	0.0285596938307682	0.0259656736595864	-0.0841384821615442	0.0397289663845826	0.0341909917820107	1.95618027924922	15.3065651396942	62.7954670423818	-0.0841384821615442	0.0203094606391955	3.43058072367353e-05	1.95618027924922	15.3065651396942	62.7954670423818	0.173211882384787	0.0754680160523989	0.0217234171412681	-0.0261876753785814	0.00739622813443246	0.00039909763851109	0.960928693051383	2.77015185938832	0.76868898213059	5	0	-0.0434718792664191	0.0151729102584212	0.00416879821500492	-0.043475864364289	0.0123218136227744	0.00041813408409696	-0.026168110515748	0.0179197748065731	0.144209736698268	1.86023507641803	13.841898158144	62.7954670423818	-0.026168110515748	0.00963307005320984	0.00659787666968647	1.86023507641803	13.841898158144	62.7954670423818	-0.00200982027978414	0.0781407899449882	0.979480271690513	-0.00239735625166246	0.00748682848737986	0.748809254278714	2.11222182386856	13.3844430996799	0.8863818698767	5	0	-0.0237538172198696	0.0118440335077345	0.0449041384380003	-0.0150836925609662	0.00919299543012579	0.100842876318676	-0.00363276520853022	0.01977172387134	0.854221051765751	2.67247938207792	28.5685841905263	62.7954670423818	-0.00363276520853022	0.00739826993762135	0.623405925235279	2.67247938207792	28.5685841905263	62.7954670423818	0.0145540628329759	0.0869570580421447	0.867078385589036	-0.00180492848856992	0.00833194014893974	0.828498547556267	3.06205718084418	28.1285825362783	0.871292644438434
"1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16_0_16_0)*"	4	0	-0.0423658849749422	0.0177138907845014	0.0167716470079747	-0.0396905258150832	0.0104861578294374	0.00015368391729298	-0.0235893410915583	0.0436526092573852	0.588929562565996	4.61713315876954	63.9537558174274	364.570196963511	-0.0235893410915583	0.00945448349794153	0.0125941934000092	4.61713315876954	63.9537558174274	364.570196963511	-0.0305523919104222	0.105098122069771	0.771278094678212	0.00167427000787295	0.0217680474666552	0.938691872257536	5.6464655103288	63.7651455186654	0.992762372527926	4	0	-0.0175685920110483	0.00847091972880612	0.0380803579736123	0.00367382700429564	0.00547609964299305	0.502294502984641	0.0119457074566717	0.024865983058996	0.630940444197815	5.32266621551222	84.9923269252657	364.570196963511	0.0119457074566717	0.0046717156500491	0.0105570736907787	5.32266621551222	84.9923269252657	364.570196963511	0.0109692727973563	0.0595535979171062	0.853863144872798	0.00021838083238508	0.0114463218069854	0.984778330765943	6.51831501570632	84.9768612879649	0.990895152875058	4	0	-0.0062332588043793	0.00589697491898367	0.290499489870979	-0.00273232252387692	0.00393590727898406	0.487554292886824	0.00447307062387248	0.0141298078589766	0.751570044673939	4.04707340191873	49.1364093615542	364.570196963511	0.00447307062387248	0.00349136436524171	0.200130004108603	4.04707340191873	49.1364093615542	364.570196963511	-0.00320571538075922	0.0331461113254885	0.922952985587282	0.00175856872074519	0.00651675111885951	0.78727288847847	4.86878741643995	47.410181812968	0.991550265185264
"1-(1-enyl-palmitoyl)-GPC (P-16_0)*"	2	0	NA	NA	NA	NA	NA	NA	-0.150879384965777	0.16671731431069	0.365464702355545	3.90859721303545	15.2771321737485	37.9039995391065	-0.150879384965777	0.0426540022478336	0.00040426236445344	3.90859721303545	15.2771321737485	37.9039995391065	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0516668507866084	0.0554944652152595	0.351839548201569	2.81338615478996	7.91514165596384	37.9039995391065	-0.0516668507866084	0.0197251504635355	0.00881004153488584	2.81338615478996	7.91514165596384	37.9039995391065	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0101791955663282	0.042697909902593	0.811570615946304	2.89986713159718	8.40922938091767	37.9039995391065	-0.0101791955663282	0.0147240918169502	0.489358645147453	2.89986713159718	8.40922938091767	37.9039995391065	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-palmitoyl)-GPE (P-16_0)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0756440905197531	0.0494208058062387	0.125865253621702	NA	NA	56.9481416168407	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.017145993851144	0.0252146968399177	0.496504460907141	NA	NA	56.9481416168407	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0373177513230782	0.0181545817247407	0.0398253754995507	NA	NA	56.9481416168407	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18_0_20_4)"	2	0	NA	NA	NA	NA	NA	NA	-0.0699686659597036	0.217837411661537	0.74806130426855	5.2827896583083	27.9078665739292	38.7875272357484	-0.0699686659597036	0.04123529910356	0.089731679045102	5.2827896583083	27.9078665739292	38.7875272357484	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.051739615128839	0.0398317555773312	0.193959742813892	1.92448659570763	3.70364865705835	38.7875272357484	-0.051739615128839	0.0206973411330439	0.0124256629031696	1.92448659570763	3.70364865705835	38.7875272357484	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.0527880202116557	0.0255681482149703	0.0389607839833964	1.58424590508737	2.5098350877861	38.7875272357484	0.0527880202116557	0.0161390022425592	0.00107230294617515	1.58424590508737	2.5098350877861	38.7875272357484	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18_0_20_4)*"	2	0	NA	NA	NA	NA	NA	NA	0.0931053767427892	0.0132928652780038	2.48469166752455e-12	0.238014405549891	0.0566508572492682	370.409090727489	0.0931053767427892	0.0132928652780038	2.48469166752455e-12	0.238014405549891	0.0566508572492682	370.409090727489	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.0561891653982523	0.0154701122300108	0.00028111210522857	2.57902467390021	6.65136826858611	370.409090727489	0.0561891653982523	0.00599843513967458	7.44088352819827e-21	2.57902467390021	6.65136826858611	370.409090727489	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	0.0300048278556992	0.00457269726047761	5.31852581475391e-11	0.302863968466489	0.0917265833952704	370.409090727489	0.0300048278556992	0.00457269726047761	5.31852581475391e-11	0.302863968466489	0.0917265833952704	370.409090727489	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18_0_22_6)*"	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0388051371343421	0.0459534518696157	0.398421095563973	NA	NA	64.3815612576735	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0704619595334107	0.024508507663795	0.004040274979892	NA	NA	64.3815612576735	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00816950255459834	0.0183813807478463	0.65672128656377	NA	NA	64.3815612576735	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18_0_22_6)*"	4	0	0.132542508821708	0.0336362931882401	8.13250981634898e-05	0.13168643818622	0.0333230086431203	7.75599839299812e-05	0.0948103293173693	0.0383489224019884	0.013424398190774	1.51588035631083	6.89367976394711	54.1925133055138	0.0948103293173693	0.0252981195002207	0.00017844758616316	1.51588035631083	6.89367976394711	54.1925133055138	0.0882192289419375	0.171712570762193	0.60741906988775	0.00060538346517847	0.0151706011180358	0.968168831876552	1.85582802818087	6.88819534036342	0	4	0	0.0384586848979525	0.0167404941995165	0.0215991162065031	0.0366499276283909	0.0167702673520371	0.0288587211933299	0.0528425961406112	0.0363530704814975	0.146058970003483	2.93872404180033	25.9082969815658	54.1925133055138	0.0528425961406112	0.0123703586877885	1.93978945024635e-05	2.93872404180033	25.9082969815658	54.1925133055138	-0.0177902205813141	0.16761947223557	0.915475583277225	0.00619915087927561	0.0142293856109442	0.663084617354107	3.4396748023738	23.6627254921704	0	4	0	-0.00014451113451808	0.0118516253136586	0.99027134735255	-0.00146860958382968	0.011597661448975	0.899233407482235	0.0155246727891336	0.0266217704161935	0.559787589342307	2.90903066767559	25.3873782764312	54.1925133055138	0.0155246727891336	0.00915142308811244	0.0898060454595002	2.90903066767559	25.3873782764312	54.1925133055138	-0.0827731850722307	0.100550583940799	0.41039458344042	0.00883957725582599	0.0087224173349893	0.310853838527822	2.89600644010838	16.7737066022984	0
"1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18_0_18_2)*"	2	0	NA	NA	NA	NA	NA	NA	-0.177464575474147	0.117914994410519	0.132318606563815	3.21005650453259	10.304462762292	47.3490425081724	-0.177464575474147	0.0367329965201621	1.35710314435942e-06	3.21005650453259	10.304462762292	47.3490425081724	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.0776187433404088	0.0177086130060907	1.1699868155594e-05	1.08322967260836	1.17338652361921	47.3490425081724	-0.0776187433404088	0.0163479762915369	2.05528007733191e-06	1.08322967260836	1.17338652361921	47.3490425081724	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	-0.00027192316874104	0.0199169833300907	0.989106956895092	1.56640488945947	2.45362427772253	47.3490425081724	-0.00027192316874104	0.0127150926711954	0.982937854516518	1.56640488945947	2.45362427772253	47.3490425081724	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18_0_18_2)*"	4	0	-0.141228167250601	0.04717950122619	0.00275867815707938	-0.165442165517666	0.0276261011541233	2.11631622415598e-09	-0.149922461067048	0.0468692896328874	0.00138031740151206	2.2798060268247	15.5925465598387	76.1147055942237	-0.149922461067048	0.0205584550095109	3.04263489919192e-13	2.2798060268247	15.5925465598387	76.1147055942237	-0.199855286546912	0.121066772345537	0.0987823579508074	0.00626847616067502	0.0135673325861433	0.644061842711148	2.65412756937139	14.0887863089946	0.962306250527293	4	0	-0.0645153561706041	0.0153456117153095	2.62057357779669e-05	-0.0849715704799883	0.0121800094987926	3.03025114418944e-12	-0.069305683700707	0.0162742234721579	2.05695609465726e-05	1.79522320790291	9.66847909857963	76.1147055942237	-0.069305683700707	0.00906529249427912	2.08672766271241e-14	1.79522320790291	9.66847909857963	76.1147055942237	-0.115761665707169	0.0253651514044296	5.0234166451002e-06	0.00584579982020338	0.00285575786993761	0.0406559027194995	1.24975025432057	3.12375139634865	0.937664053404673	4	0	-0.0203255736986331	0.0102485527124522	0.0473380785324634	-0.0232055513174804	0.00829750347460485	0.00516289224883579	-0.0285787787463442	0.0123117612594657	0.0202729041463011	1.750269064247	9.19032539178023	76.1147055942237	-0.0285787787463442	0.00703421063135938	4.84820243000007e-05	1.750269064247	9.19032539178023	76.1147055942237	-0.0164379819415046	0.0325644573176972	0.613711311547826	-0.00151273097788749	0.00363520071360999	0.677311878449501	2.05645321900405	8.45799968390425	0.933205072134956
"1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18_0_18_1)"	3	0	-0.0514663941911655	0.0426511941387211	0.22755494134167	-0.0361033968514971	0.0373444998785462	0.333660970171381	-0.0423430262136297	0.0579395692737978	0.464893004739919	2.23436043054817	9.98473306719884	64.975198594421	-0.0423430262136297	0.025931165125218	0.102489813727977	2.23436043054817	9.98473306719884	64.975198594421	0.789762092855863	0.562818687720537	0.160549310068308	-0.0714965384327519	0.0481983799575322	0.137973337225599	1.76630171639378	3.11982175333562	0	3	0	-0.0525614238548073	0.0153367887397165	0.00060995960658452	-0.0534146342851492	0.0145740874814154	0.00024729855610929	-0.0532651500767885	0.0123839484259623	1.69918303975133e-05	0.175422317826029	0.0615459791829127	64.975198594421	-0.0532651500767885	0.0123839484259623	1.69918303975133e-05	0.175422317826029	0.0615459791829127	64.975198594421	-0.0835977858155752	0.162232355665061	0.606345754966668	0.00263778487136715	0.0140668768302943	0.851254943301455	0.162429015768229	0.0263831851634356	0.399751344277453	3	0	-0.0175204746182691	0.0120395427872917	0.145601672838674	-0.012680376755117	0.0108183903226483	0.241151660886332	-0.010738463210382	0.00927704293237016	0.247055550682787	0.845551141091448	1.4299134644021	64.975198594421	-0.010738463210382	0.00927704293237016	0.247055550682787	0.845551141091448	1.4299134644021	64.975198594421	0.0699771651899798	0.122015473935844	0.566299037797342	-0.00701699328688512	0.0105766810719132	0.507048795036242	0.994867243021294	0.989760831236791	0.42451996926872
