Metabolite	Number_of_IVs	Number_of_Proxies	Weighted_Mode_Estimate	Weighted_Mode_SE	Weighted_Mode_Pval	Weighted_Median_Estimate	Weighted_Median_SE	Weighted_Median_Pval	Random_IVW_Estimate	Random_IVW_SE	Random_IVW_Pval	Random_IVW_RSE	Random_IVW_HetStat	Random_IVW_FStat	Fixed_IVW_Estimate	Fixed_IVW_SE	Fixed_IVW_Pval	Fixed_IVW_RSE	Fixed_IVW_HetStat	Fixed_IVW_FStat	Egger_Estimate	Egger_SE	Egger_Pval	Egger_Intercept	Egger_Intercept_SE	Egger_Intercept_Pval	Egger_RSE	Egger_HetStat	Egger_Isq
M37443	56	0	-0.171683883317067	0.118562318134478	0.147603731444599	-0.182484421341342	0.125735972158591	0.146687918662048	-0.0867969934247548	0.0986628194557667	0.379003664328668	1.18720121417491	77.5195697616112	133.329528769841	-0.0867969934247548	0.0831053896153028	0.296290767102758	1.18720121417491	77.5195697616112	133.329528769841	-0.332821565949403	0.168426961185398	0.0481481266145889	0.00722815432008552	0.00405028122475345	0.074325321870369	1.16430110397257	73.2022412784343	0.977095119252039
M48047	56	0	0.223801023363748	0.121094331228973	0.0645800072087648	0.124537311552765	0.130509359955782	0.339961939132353	0.115217503399046	0.0869292611209505	0.185032946781138	0.983653882441495	53.2166228243224	133.329528769841	0.115217503399046	0.0869292611209505	0.185032946781138	0.983653882441495	53.2166228243224	133.329528769841	0.327597625151775	0.151172006790641	0.0302308764801058	-0.00625377564999461	0.0036418439504166	0.0859425744564735	0.964824353957	50.2678458353812	0.977142980911637
M48407	56	0	0.139583486490482	0.107697565622898	0.194951681001389	0.137443103307423	0.114795025730323	0.231192974111262	0.176909104531162	0.0769046826818509	0.0214273555512674	0.986324526997636	53.5059839906411	133.329528769841	0.176909104531162	0.0769046826818509	0.0214273555512674	0.986324526997636	53.5059839906411	133.329528769841	0.108379105166783	0.13386746093507	0.418170070334956	0.00201477966593715	0.00322143237574668	0.531689037447256	0.991770037660721	53.1148216104836	0.977109204096701
