"Metabolite"	"Number_of_IVs"	"Number_of_Proxies"	"Weighted_Mode_Estimate"	"Weighted_Mode_SE"	"Weighted_Mode_Pval"	"Weighted_Median_Estimate"	"Weighted_Median_SE"	"Weighted_Median_Pval"	"Random_IVW_Estimate"	"Random_IVW_SE"	"Random_IVW_Pval"	"Random_IVW_RSE"	"Random_IVW_HetStat"	"Random_IVW_FStat"	"Fixed_IVW_Estimate"	"Fixed_IVW_SE"	"Fixed_IVW_Pval"	"Fixed_IVW_RSE"	"Fixed_IVW_HetStat"	"Fixed_IVW_FStat"	"Egger_Estimate"	"Egger_SE"	"Egger_Pval"	"Egger_Intercept"	"Egger_Intercept_SE"	"Egger_Intercept_Pval"	"Egger_RSE"	"Egger_HetStat"	"Egger_Isq"
"M00057"	63	0	0.303807347839975	0.157072509098356	0.053090341513348	0.309361111307262	0.160559500548096	0.0540083910487964	0.214734930886429	0.116619954861405	0.0655743324290666	1.12813150677054	78.9062031872383	156.002177590613	0.214734930886429	0.103374432999615	0.0377781432757196	1.12813150677054	78.9062031872383	156.002177590613	0.415387709026892	0.209386079097218	0.0472740895526027	-0.00414799182398126	0.00359926453994191	0.249133990491786	1.12515782025319	77.2247873490911	0.975910099702957
"M00063"	63	0	-0.0139760973210148	0.158902138338736	0.929913143807044	0.0689622643734678	0.15880103701448	0.66409358410315	0.210466641428666	0.120148468321514	0.079821727718882	1.16227773091072	83.7551504738002	156.002177590613	0.210466641428666	0.103373286028091	0.0417516850432843	1.16227773091072	83.7551504738002	156.002177590613	-0.0813050093763373	0.213379963597208	0.703178060430281	0.00603166622258676	0.00366793870986054	0.100087538020699	1.14662631788497	80.1998666848536	0.975910726626803
"M01110"	63	0	-0.0709965297448472	0.16263769972257	0.662450923613048	-0.0319136702674064	0.172270739888441	0.853030605497454	0.100499499947475	0.376645199892889	0.7896015649703	3.64014688718047	821.54150033548	156.002177590613	0.100499499947475	0.103469780634216	0.33140226703191	3.64014688718047	821.54150033548	156.002177590613	-0.129728499480917	0.682898484128661	0.849334618999372	0.00475739542443226	0.0117357266460197	0.685200304220641	3.66492962617326	819.334259052949	0.975901589061641
"M01299"	63	0	0.035574455945464	0.157121543439379	0.820879743077746	0.0457007439981046	0.169293872369415	0.787199342019167	0.169148288984604	0.122964416209916	0.168949441573555	1.18964491702242	87.7458117730307	156.002177590613	0.169148288984604	0.103362284367747	0.101743259423301	1.18964491702242	87.7458117730307	156.002177590613	-0.0659486595663207	0.22021550031412	0.764578951746308	0.00485990369888933	0.00378533696637918	0.199185307532376	1.18347318318216	85.4371352939906	0.975908909278466
"M01493"	63	0	-0.225716045003439	0.166133980431311	0.174261125046527	-0.181316906950722	0.170465590150253	0.287484140561348	-0.313130326675173	0.148115579732921	0.0345072002037605	1.43282312161939	127.284890066522	156.002177590613	-0.313130326675173	0.103373247889467	0.00245264459440328	1.43282312161939	127.284890066522	156.002177590613	-0.208671503388527	0.268319973743366	0.436747958388344	-0.00215955364090194	0.00461249349633902	0.63964402376566	1.44193131077966	126.829120205411	0.975911252598552
"M01589"	63	0	-0.0776188143328209	0.158342011972146	0.62399434668844	-0.08309259305115	0.172177305026429	0.629380498274032	-0.151613150043004	0.113608592606991	0.182032888384489	1.09850427463382	74.8161217661046	156.002177590613	-0.151613150043004	0.103421165698114	0.142654289936922	1.09850427463382	74.8161217661046	156.002177590613	-0.0447309265250541	0.205525399719382	0.827708180838655	-0.00220958432267654	0.00353296592051442	0.531696037712373	1.10393808137861	74.3394365385905	0.975910290560897
"M03147"	63	0	0.103424500053394	0.41719388223915	0.804207817219224	0.509595001131901	0.187528940472589	0.00657929444922709	0.580749060244848	0.134326962075801	1.53643458839778e-05	1.29931908653699	104.670265495637	156.002177590613	0.580749060244848	0.103382582052124	1.93768306363877e-08	1.29931908653699	104.670265495637	156.002177590613	0.910694223372088	0.238424608443419	0.000133651014286196	-0.00682138095877742	0.00409869173684552	0.0960559865461164	1.28116189137376	100.123923306411	0.975913390943694
"M17769"	63	0	0.114952086788831	0.163409255774025	0.481768318960705	0.106339743336921	0.183052189134982	0.561290448651087	0.140061671858546	0.17193775478831	0.415297391421016	1.5554349629248	150.001431281111	156.002177590613	0.140061671858546	0.110539983275805	0.205130988336527	1.5554349629248	150.001431281111	156.002177590613	0.302490852080818	0.310920495759763	0.330608917215397	-0.00336017266008451	0.00534740281307184	0.529758504170544	1.56308182516043	149.036712320959	0.97593441177784
"M19263"	63	0	0.135218676848913	0.172623262841103	0.433441185168388	0.0547559001513638	0.181387468869213	0.762749212041075	0.02483594148642	0.132267789496214	0.851056843410295	1.23727173313561	94.9121631802164	156.002177590613	0.02483594148642	0.106902781300118	0.816287392126295	1.23727173313561	94.9121631802164	156.002177590613	0.0741361464129526	0.239945395032277	0.757343657368001	-0.00101913791070251	0.00412458581580142	0.804839698183551	1.24674832095209	94.8172639236086	0.975902266887266
"M30460"	63	0	-0.0816425509179473	0.153759159242412	0.595434835505522	-0.0954583737585785	0.165977729093927	0.565204999872369	-0.046228864973356	0.106996353349809	0.665697666152392	1.02226724259867	64.7918795479983	156.002177590613	-0.046228864973356	0.104665736014212	0.658720074221018	1.02226724259867	64.7918795479983	156.002177590613	-0.110371712170538	0.193928750505683	0.569264273170373	0.00132614696874461	0.00333389219101045	0.690794277519982	1.02927837050062	64.6242518028055	0.975908135177493
"M32815"	63	0	0.637184832367963	0.192819263170114	0.000951220778289204	0.184077966077192	0.179723601660466	0.305727541285941	0.263590210616897	0.264134019834805	0.318307890687704	2.458051952847	374.605202979487	156.002177590613	0.263590210616897	0.107456646524039	0.0141673796012191	2.458051952847	374.605202979487	156.002177590613	0.381554249783955	0.478902474634736	0.425609941721632	-0.00244001753301968	0.00823590498137336	0.767027050345779	2.47633704431173	374.066954578864	0.975926248779283
"M33230"	63	0	0.0668589319606072	0.158012453117501	0.672204466109482	-0.027676914657291	0.172304095076824	0.872386160568068	-0.0244641142370908	0.121660132839491	0.840631555246937	1.17753448889209	85.9684232968826	156.002177590613	-0.0244641142370908	0.103317681127079	0.81282331027408	1.17753448889209	85.9684232968826	156.002177590613	0.0147863500837073	0.22070853089513	0.946585748403741	-0.00081144215564062	0.00379399593292661	0.830644274084989	1.186702316244	85.9040056301109	0.975910432043955
